TOTAL JOIN TABLE SUMMARY:::::,,,,,,,,,,,
,,,,,,,,,,,
"	FirstValueSource = .\Instrument Errors.xlsx",,,,,,,,,,,
"	SecondValueSource = .\DNA2InstrumentErrorCodes.json",,,,,,,,,,,
ErrorCode_1,ErrorCode_2,ErrorType_1,ErrorType_2,ErrorModule,ErrorModuleSuggestions,ErrorHasMsg_1,ErrorHasMsgSuggestion_1,ErrorMsg_1,ErrorHasMsg_2,ErrorHasMsgSuggestion_2,ErrorMsg_2
ERROR_CHASIS_FRONT_DOOR_MOTOR_2_FAULT,ERROR_CHASIS_FRONT_DOOR_MOTOR_2_FAULT,Warning,Warning,OutboxDoor,FrontDoor,FALSE,FALSE,,TRUE,TRUE,Chassis front door motor 2 fault
ERROR_CHASIS_FRONT_DOOR_ENTRY_NOT_HOMED,ERROR_CHASIS_FRONT_DOOR_ENTRY_NOT_HOMED,AssistanceNeeded,AssistanceNeeded,InboxDoor,FrontDoor,FALSE,TRUE,Entry DOOR Error.,TRUE,TRUE,Entry door motor not homed
ERROR_CHASIS_FRONT_DOOR_EXIT_NOT_HOMED,ERROR_CHASIS_FRONT_DOOR_EXIT_NOT_HOMED,AssistanceNeeded,AssistanceNeeded,OutboxDoor,FrontDoor,FALSE,TRUE,Exit Door Error,TRUE,TRUE,Exit door motor not homed
ERROR_CHASIS_FRONT_DOOR_ENTRY_DOOR_ERROR_TIMEOUT,ERROR_CHASIS_FRONT_DOOR_ENTRY_DOOR_ERROR_TIMEOUT,AssistanceNeeded,AssistanceNeeded,InboxDoor,FrontDoor,TRUE,TRUE,An inbox door move has failed.  Please try again and call service if it persists,TRUE,TRUE,"An inbox door move has failed.
 Please try again and call service if it persists."
ERROR_CHASIS_FRONT_DOOR_EXIT_DOOR_ERROR_TIMEOUT,ERROR_CHASIS_FRONT_DOOR_EXIT_DOOR_ERROR_TIMEOUT,AssistanceNeeded,AssistanceNeeded,OutboxDoor,FrontDoor,TRUE,TRUE,An outbox door move has failed.  Please try again and call service if it persists.,TRUE,TRUE,"An outbox door move has failed.
 Please try again and call service if it persists."
ERROR_CHASIS_FRONT_DOOR_ENTRY_DOOR_ERROR_OUT_OF_BOUNDS,ERROR_CHASIS_FRONT_DOOR_ENTRY_DOOR_ERROR_OUT_OF_BOUNDS,AssistanceNeeded,AssistanceNeeded,InboxDoor,FrontDoor,TRUE,TRUE,An inbox door move has failed.  Please try again and call service if it persists,TRUE,TRUE,"An inbox door move has failed.
 Please try again and call service if it persists."
ERROR_CHASIS_FRONT_DOOR_EXIT_DOOR_ERROR_OUT_OF_BOUNDS,ERROR_CHASIS_FRONT_DOOR_EXIT_DOOR_ERROR_OUT_OF_BOUNDS,AssistanceNeeded,AssistanceNeeded,OutboxDoor,FrontDoor,TRUE,TRUE,An outbox door move has failed.  Please try again and call service if it persists.,TRUE,TRUE,"An outbox door move has failed.
 Please try again and call service if it persists."
ERROR_CHASIS_FRONT_DOOR_ENTRY_DOOR_ERROR_DID_NOT_REACH_TARGET_POSITION,ERROR_CHASIS_FRONT_DOOR_ENTRY_DOOR_ERROR_DID_NOT_REACH_TARGET_POSITION,AssistanceNeeded,AssistanceNeeded,InboxDoor,FrontDoor,TRUE,TRUE,An inbox door move has failed.  Please try again and call service if it persists,TRUE,TRUE,"Failed to open/close the door, push the doors slowly in a couple of inches.
Press the open/close door button again.
If the problem persists call service."
ERROR_CHASIS_FRONT_DOOR_EXIT_DOOR_ERROR_DID_NOT_REACH_TARGET_POSITION,ERROR_CHASIS_FRONT_DOOR_EXIT_DOOR_ERROR_DID_NOT_REACH_TARGET_POSITION,Warning,AssistanceNeeded,OutboxDoor,FrontDoor,FALSE,FALSE,,TRUE,TRUE,"Failed to open/close the door, push the doors slowly in a couple of inches.
Press the open/close door button again.
If the problem persists call service."
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_BAD_TAG_TYPE,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_BAD_TAG_TYPE,AssistanceNeeded,AssistanceNeeded,FrontDoorRfid,"FrontDoorRfid,FrontDoor",TRUE,TRUE,"An error has occurred while scanning the plate.  Please try a different plate.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"An error has occurred while scanning the plate. Please try a different plate.
 If the issue persists, please call Bio-Rad support."
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_CORRUPT_TAG,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_CORRUPT_TAG,AssistanceNeeded,AssistanceNeeded,FrontDoorRfid,"FrontDoorRfid,FrontDoor",TRUE,TRUE,"An error has occurred while scanning the plate.  Please try a different plate.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"An error has occurred while scanning the plate. Please try a different plate.
 If the issue persists, please call Bio-Rad support."
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_BUS_ERROR,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_BUS_ERROR,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, bus error"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TIMEOUT,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TIMEOUT,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, timeout"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_CORRUPT_RO_SECTION,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_CORRUPT_RO_SECTION,AssistanceNeeded,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",TRUE,TRUE,"An error has occurred while scanning the plate.  Please try a different plate.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"An error has occurred while scanning the plate. Please try a different plate.
 If the issue persists, please call Bio-Rad support."
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_CORRUPT_RW_SECTION,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_CORRUPT_RW_SECTION,AssistanceNeeded,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",TRUE,TRUE,"An error has occurred while scanning the plate.  Please try a different plate.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"An error has occurred while scanning the plate. Please try a different plate.
 If the issue persists, please call Bio-Rad support."
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_UNKNOWN_ERROR,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_UNKNOWN_ERROR,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, unknown error"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_CHANGED_BEFORE_WRITE,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, tag changed before write"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_WRITE_DATA_FAILED,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_WRITE_DATA_FAILED,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, write data failed"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_WRITE_DATA_BUFFER_CORRUPT,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, write data buffer corrupt"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_RESETTING_MODULE_POWER,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_RESETTING_MODULE_POWER,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, resetting module power"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_POWER_FAULT,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_POWER_FAULT,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, power fault"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_I2C_RFID_BUS_DOWN,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_I2C_RFID_BUS_DOWN,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, I2C RFID bus down"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_I2C_FRONT_LED_BUS_DOWN,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_I2C_FRONT_LED_BUS_DOWN,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,"Chassis front door RFID error, I2C front LED bus down"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_RESETTING_I2C_PERIPHERAL,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_RESETTING_I2C_PERIPHERAL,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,TRUE,"Chassis front door RFID error, resetting I2C peripheral",TRUE,TRUE,"Chassis front door RFID error, resetting I2C peripheral"
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_RFID_MODULE_RETURNED_ERROR,Warning,Warning,Instrument,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,FALSE,FALSE,
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_UUID_SIZE_TOO_BIG,Warning,Warning,Instrument,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,FALSE,FALSE,
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_RFID_MODULE_COMMAND_CORRUPT,Warning,Warning,Instrument,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,FALSE,FALSE,
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_RFID_MODULE_TIMED_OUT,Warning,Warning,Instrument,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,FALSE,FALSE,
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_TAG_ERROR_RFID_COMMAND_TOO_LONG,Warning,Warning,Instrument,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,FALSE,FALSE,
ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_MODULE_IS_HALTED,ERROR_CHASIS_FRONT_DOOR_RFID_ERROR_MODULE_IS_HALTED,Warning,Warning,Instrument,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,FALSE,FALSE,
ERROR_CHASIS_POWER_CAN_DIST_INTERLOCK_ACTIVE,ERROR_CHASIS_POWER_CAN_DIST_INTERLOCK_ACTIVE,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,FALSE,,TRUE,TRUE,The instrument front panel has been opened. All runs have been aborted. Please close the front panel and power cycle the instrument.
ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_P1,ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_P1,Warning,Warning,RfidProbesOil1,"RfidProbesOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version P1
ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_P2,ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_P2,Warning,Warning,RfidProbesOil2,"RfidProbesOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version P2
ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_E1,ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_E1,Warning,Warning,RfidEvagreenOil1,"RfidEvagreenOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version E1
ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_E2,ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_E2,Warning,Warning,RfidEvagreenOil2,"RfidEvagreenOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version E2
ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_D1,ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_D1,Warning,Warning,RfidDrOil1,"RfidDrOil1,Inbox",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version D1
ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_D2,ERROR_CHASIS_ENTRY_HOTEL_RFID_INVALID_FW_VERSION_D2,Warning,Warning,RfidDrOil2,"RfidDrOil2,Inbox",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version D2
ERROR_CHASIS_EXIT_HOTEL_RFID_INVALID_FW_VERSION_W1,ERROR_CHASIS_EXIT_HOTEL_RFID_INVALID_FW_VERSION_W1,Warning,Warning,RfidWaste1,"RfidWaste1,Outbox",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version W1
ERROR_CHASIS_EXIT_HOTEL_RFID_INVALID_FW_VERSION_W2,ERROR_CHASIS_EXIT_HOTEL_RFID_INVALID_FW_VERSION_W2,Warning,Warning,RfidWaste2,"RfidWaste2,Outbox",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version W2
ERROR_CHASIS_FRONT_DOOR_RFID_INVALID_FW_VERSION,ERROR_CHASIS_FRONT_DOOR_RFID_INVALID_FW_VERSION,Warning,Warning,FrontDoorRfid,"FrontDoorRfid,FrontDoor",FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel RFID invalid firmware version
ERROR_CHASIS_BOTTLE_AND_FAN_CONTROLLER_RFID_INVALID_FW_VERSION,ERROR_CHASIS_BOTTLE_AND_FAN_CONTROLLER_RFID_INVALID_FW_VERSION,Warning,Warning,Instrument,"BottleAndFanController,Instrument,Bottles",FALSE,FALSE,,TRUE,TRUE,Chassis bottle and fan controller RFID invalid firmware version
ERROR_MISSING_NODE_MASTER_PLACEHOLDER,ERROR_MISSING_NODE_MASTER_PLACEHOLDER,Warning,Warning,Instrument,Instrument,FALSE,FALSE,,TRUE,TRUE,Missing node master placeholder
ERROR_MISSING_NODE_INSTRUMENT_MASTER,ERROR_MISSING_NODE_INSTRUMENT_MASTER,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node instrument master
ERROR_MISSING_NODE_AXIS_X,ERROR_MISSING_NODE_AXIS_X,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node axis X
ERROR_MISSING_NODE_AXIS_Y,ERROR_MISSING_NODE_AXIS_Y,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node axis Y
ERROR_MISSING_NODE_AXIS_Z,ERROR_MISSING_NODE_AXIS_Z,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node axis Z
ERROR_MISSING_NODE_PISTON_PUMP_1,ERROR_MISSING_NODE_PISTON_PUMP_1,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node piston pump 1
ERROR_MISSING_NODE_PISTON_PUMP_2,ERROR_MISSING_NODE_PISTON_PUMP_2,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node piston pump 2
ERROR_MISSING_NODE_DETECTOR_LED_DRIVE,ERROR_MISSING_NODE_DETECTOR_LED_DRIVE,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node detector LED drive
ERROR_MISSING_NODE_DR_FLUIDICS_CONTROLLER,ERROR_MISSING_NODE_DR_FLUIDICS_CONTROLLER,ServiceCall,ServiceCall,Instrument,"DR,Instrument",TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node DR fluidics controller
ERROR_MISSING_NODE_BOTTLE_SWITCHING_VALVE_CONTROLLER,ERROR_MISSING_NODE_BOTTLE_SWITCHING_VALVE_CONTROLLER,Warning,Warning,Instrument,"Instrument,Bottles",FALSE,FALSE,,TRUE,TRUE,Missing node bottle switching valve controller
ERROR_MISSING_NODE_ENTRY_HOTEL,ERROR_MISSING_NODE_ENTRY_HOTEL,ServiceCall,ServiceCall,Instrument,Inbox,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node entry hotel
ERROR_MISSING_NODE_EXIT_HOTEL,ERROR_MISSING_NODE_EXIT_HOTEL,ServiceCall,ServiceCall,Instrument,Outbox,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node exit hotel
ERROR_MISSING_NODE_POWER_CAN_DIST,ERROR_MISSING_NODE_POWER_CAN_DIST,ServiceCall,ServiceCall,Instrument,Instrument,TRUE,TRUE,"A Communications error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,Missing node CAN bus power distributor
ERROR_MISSING_NODE_BUS_SENTINEL,ERROR_MISSING_NODE_BUS_SENTINEL,Warning,Warning,Instrument,Instrument,FALSE,FALSE,,TRUE,TRUE,Missing node bus sentinel
ERROR_DR_INSTRUMENT_MASTER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_INSTRUMENT_MASTER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,DR,FALSE,FALSE,,TRUE,TRUE,DR instrument master did not respond to heartbeat request
ERROR_DR_AXIS_X_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_AXIS_X_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,DR,FALSE,FALSE,,TRUE,TRUE,DR axis X did not respond to heartbeat request
ERROR_DR_AXIS_Y_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_AXIS_Y_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,DR,FALSE,FALSE,,TRUE,TRUE,DR axis Y did not respond to heartbeat request
ERROR_DR_AXIS_Z_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_AXIS_Z_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,DR,FALSE,FALSE,,TRUE,TRUE,DR axis Z did not respond to heartbeat request
ERROR_DR_PISTON_PUMP_1_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_PISTON_PUMP_1_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,DR,FALSE,FALSE,,TRUE,TRUE,DR piston pump 1 did not respond to heartbeat request
ERROR_DR_PISTON_PUMP_2_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_PISTON_PUMP_2_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,DR,FALSE,FALSE,,TRUE,TRUE,DR piston pump 2 did not respond to heartbeat request
ERROR_DR_DETECTOR_LED_DRIVE_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_DETECTOR_LED_DRIVE_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,DR,FALSE,FALSE,,TRUE,TRUE,DR detector LED drive did not respond to heartbeat request
ERROR_DG_FLUIDICS_CONTROLLER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DG_FLUIDICS_CONTROLLER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DG,"DG,Instrument",FALSE,FALSE,,TRUE,TRUE,DG fluidics controller did not respond to heartbeat request
ERROR_DR_DETECTOR_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_DETECTOR_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,DR,FALSE,FALSE,,TRUE,TRUE,DR detector did not respond to heartbeat request
ERROR_DR_FLUIDICS_CONTROLLER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DR_FLUIDICS_CONTROLLER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DR,"DR,Instrument",FALSE,FALSE,,TRUE,TRUE,DR fluidics controller did not respond to heartbeat request
ERROR_DG_LOCAL_CONTROLLER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_DG_LOCAL_CONTROLLER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,DG,"DG,Instrument",FALSE,FALSE,,TRUE,TRUE,DG local controller did not respond to heartbeat request
ERROR_TC_LOCAL_CONTROLLER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_TC_LOCAL_CONTROLLER_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,TC,"TC,Instrument",FALSE,FALSE,,TRUE,TRUE,TC local controller did not respond to heartbeat request
ERROR_CHASIS_HANDLER_X_AXIS_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_CHASIS_HANDLER_X_AXIS_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,PlateHandler,PlateHandler,FALSE,FALSE,,TRUE,TRUE,Chassis handler X axis did not respond to heartbeat request
ERROR_CHASIS_HANDLER_Y_AXIS_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_CHASIS_HANDLER_Y_AXIS_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,PlateHandler,PlateHandler,FALSE,FALSE,,TRUE,TRUE,Chassis handler Y axis did not respond to heartbeat request
ERROR_CHASIS_HANDLER_Z_AXIS_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_CHASIS_HANDLER_Z_AXIS_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,PlateHandler,PlateHandler,FALSE,FALSE,,TRUE,TRUE,Chassis handler Z axis did not respond to heartbeat request
ERROR_CHASIS_HANDLER_UNABLE_TO_CHECK_TC_FOR_PLATE,ERROR_CHASIS_HANDLER_UNABLE_TO_CHECK_TC_FOR_PLATE,ServiceCall,ServiceCall,PlateHandler,"PlateHandler,TC",TRUE,TRUE,"A Plate Handler error has occurred.  Please allow the current runs to complete, if possible.  Then power cycle the instrument and try again.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"A Plate Handler error has occurred.
 Please allow the current runs to complete, if possible.
 Then power cycle the instrument and try again.
 If the issue persists, please call Bio-Rad support."
ERROR_CHASIS_HANDLER_UNABLE_TO_REMOVE_PLATE_FROM_DG,ERROR_CHASIS_HANDLER_UNABLE_TO_REMOVE_PLATE_FROM_DG,ServiceCall,ServiceCall,PlateHandler,"PlateHandler,DG",TRUE,TRUE,"A Plate Handler error has occurred while trying to remove a plate from the Droplet Generator.  Please turn off the instrument power, open the front panel and remove the plate manually.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"A Plate Handler error has occurred while trying to remove a plate from the Droplet Generator. Please turn off the instrument power, open the front panel and remove the plate manually.
 If the issue persists, please call Bio-Rad support."
ERROR_CHASIS_HANDLER_UNABLE_TO_REMOVE_PLATE_FROM_TC,ERROR_CHASIS_HANDLER_UNABLE_TO_REMOVE_PLATE_FROM_TC,ServiceCall,ServiceCall,PlateHandler,"PlateHandler,TC",TRUE,TRUE,"A Plate Handler error has occurred while trying to remove a plate from the Thermal Cycler.  Please turn off the instrument power, open the front panel and remove the plate manually.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"A Plate Handler error has occurred while trying to remove a plate from the Thermal Cycler. Please turn off the instrument power, open the front panel and remove the plate manually.
 If the issue persists, please call Bio-Rad support."
ERROR_CHASIS_HANDLER_UNABLE_TO_REMOVE_PLATE_FROM_DR,ERROR_CHASIS_HANDLER_UNABLE_TO_REMOVE_PLATE_FROM_DR,ServiceCall,ServiceCall,PlateHandler,"PlateHandler,DR",TRUE,TRUE,"A Plate Handler error has occurred while trying to remove a plate from the Droplet Reader.  Please turn off the instrument power, open the front panel and remove the plate manually.  If the issue persists, please call Bio-Rad support.",TRUE,TRUE,"A Plate Handler error has occurred while trying to remove a plate from the Droplet Reader. Please turn off the instrument power, open the front panel and remove the plate manually.
 If the issue persists, please call Bio-Rad support."
ERROR_TC_EJECTOR_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_TC_EJECTOR_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,TC,TC,FALSE,FALSE,,TRUE,TRUE,TC ejector did not respond to heartbeat request
ERROR_CHASIS_ENTRY_HOTEL_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,ERROR_CHASIS_ENTRY_HOTEL_DID_NOT_RESPOND_TO_HEARTBEAT_REQUEST,Warning,Warning,Inbox,Inbox,FALSE,FALSE,,TRUE,TRUE,Chassis entry hotel did not respond to heartbeat request
